"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"13",25763170,25763569,400,"*","*",0.347691699126099,"Intron (ENST00000381655/ENSG00000132932, intron 25 of 36)",13,25827936,25842653,14718,1,"ENSG00000132932","ENST00000683461",-64367,"51761","ATP8A2","ATPase phospholipid transporting 8A2"
"2",55268935,55269334,400,"*","*",0.327505412284593,"Promoter (<=1kb)",2,55236595,55269231,32637,2,"ENSG00000085760","ENST00000263629",0,"4528","MTIF2","mitochondrial translational initiation factor 2"
"16",23557930,23558329,400,"*","*",0.30719943543001,"Promoter (<=1kb)",16,23557767,23559531,1765,1,"ENSG00000103353","ENST00000566669",163,"56061","UBFD1","ubiquitin family domain containing 1"
"1",172670125,172670524,400,"*","*",0.330785205122689,"Distal Intergenic",1,172659144,172666075,6932,1,"ENSG00000117560","ENST00000340030",10981,"356","FASLG","Fas ligand"
"1",205812659,205813258,600,"*","*",0.333715646050509,"Promoter (<=1kb)",1,205789095,205813198,24104,2,"ENSG00000133065","ENST00000367137",0,"254428","SLC41A1","solute carrier family 41 member 1"
"2",11753973,11754372,400,"*","*",0.264543446975009,"Intron (ENST00000449576/ENSG00000134324, intron 2 of 21)",2,11746638,11765625,18988,1,"ENSG00000134324","ENST00000423495",7335,"23175","LPIN1","lipin 1"
"20",2101917,2102316,400,"*","*",0.309952336798646,"Promoter (<=1kb)",20,2101827,2148555,46729,1,"ENSG00000125834","ENST00000381482",90,"140901","STK35","serine/threonine kinase 35"
"9",97983303,97983702,400,"*","*",0.325911939949,"Promoter (<=1kb)",9,97983341,98015943,32603,1,"ENSG00000136938","ENST00000339399",0,"10541","ANP32B","acidic nuclear phosphoprotein 32 family member B"
"3",112358392,112358791,400,"*","*",0.37742813178038,"Intron (ENST00000473539/ENSG00000091972, intron 6 of 6)",3,112333178,112362809,29632,1,"ENSG00000091972","ENST00000478595",25214,"4345","CD200","CD200 molecule"
"17",63600824,63601223,400,"*","*",0.255344679908025,"Promoter (<=1kb)",17,63600882,63608364,7483,1,"ENSG00000136463","ENST00000581120",0,"51204","TACO1","translational activator of cytochrome c oxidase I"
"1",43650487,43650886,400,"*","*",0.314860326113479,"Promoter (<=1kb)",1,43650536,43667021,16486,1,"ENSG00000066135","ENST00000463151",0,"9682","KDM4A","lysine demethylase 4A"
"5",172114992,172115391,400,"*","*",0.2660253517293,"Promoter (<=1kb)",5,172106803,172115144,8342,2,"ENSG00000072786","ENST00000518267",0,"6793","STK10","serine/threonine kinase 10"
"19",29845003,29845402,400,"*","*",0.351780928214304,"Distal Intergenic",19,29838532,29841818,3287,2,"ENSG00000286538","ENST00000657512",-3185,NA,NA,NA
"6",127900872,127901271,400,"*","*",0.261532118280137,"Promoter (<=1kb)",6,127708200,127901058,192859,2,"ENSG00000172673","ENST00000368248",0,"387357","THEMIS","thymocyte selection associated"
"1",154220161,154220560,400,"*","*",0.288315537483902,"Promoter (<=1kb)",1,154220179,154263505,43327,1,"ENSG00000143569","ENST00000343815",0,"9898","UBAP2L","ubiquitin associated protein 2 like"
"16",80643321,80643720,400,"*","*",0.349712450184899,"Intron (ENST00000570137/ENSG00000166446, intron 2 of 6)",16,80612640,80639736,27097,2,"ENSG00000166446","ENST00000561616",-3585,"124359","CDYL2","chromodomain Y like 2"
"5",176448641,176449040,400,"*","*",0.301491892315449,"Promoter (<=1kb)",5,176448429,176453559,5131,1,"ENSG00000113194","ENST00000506061",212,"23197","FAF2","Fas associated factor family member 2"
"1",12088489,12088888,400,"*","*",0.247779806544788,"Exon (ENST00000647616/ENSG00000285604, exon 4 of 4)",1,12088441,12092264,3824,2,"ENSG00000285604","ENST00000647616",3376,NA,NA,NA
"5",95554588,95554987,400,"*","*",0.322135472630731,"Promoter (<=1kb)",5,95461755,95554977,93223,2,"ENSG00000198677","ENST00000649566",0,"9652","TTC37","tetratricopeptide repeat domain 37"
"9",88303920,88304319,400,"*","*",0.327901619014949,"Distal Intergenic",9,88324454,88325339,886,1,"ENSG00000226327","ENST00000445182",-20135,"401537","RPSAP49","ribosomal protein SA pseudogene 49"
"11",12150568,12150967,400,"*","*",0.279848710396944,"Intron (ENST00000532179/ENSG00000133816, intron 1 of 2)",11,12161443,12204347,42905,1,"ENSG00000133816","ENST00000524685",-10476,"9645","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"5",81420114,81420513,400,"*","*",-0.358739155136509,"3' UTR",5,81408517,81411867,3351,2,"ENSG00000286721","ENST00000670393",-8247,NA,NA,NA
"3",75785105,75785504,400,"*","*",0.362811015305994,"Promoter (<=1kb)",3,75678660,75785336,106677,2,"ENSG00000227124","ENST00000648506",0,"100131827","ZNF717","zinc finger protein 717"
"9",120875895,120876294,400,"*","*",0.243993169127166,"Promoter (<=1kb)",9,120870487,120876433,5947,2,"ENSG00000119403","ENST00000456291",139,"26147","PHF19","PHD finger protein 19"
"11",111765967,111766366,400,"*","*",0.305280761903278,"Promoter (<=1kb)",11,111760956,111766062,5107,2,"ENSG00000137713","ENST00000531373",0,"5519","PPP2R1B","protein phosphatase 2 scaffold subunit Abeta"
"16",18925359,18925758,400,"*","*",0.301720034422661,"Promoter (<=1kb)",16,18890889,18925750,34862,2,"ENSG00000157106","ENST00000569122",0,"23049","SMG1","SMG1 nonsense mediated mRNA decay associated PI3K related kinase"
"6",108294827,108295226,400,"*","*",0.268720973966836,"Promoter (<=1kb)",6,108294991,108346990,52000,1,"ENSG00000135537","ENST00000430458",0,"246269","AFG1L","AFG1 like ATPase"
"10",50624937,50625336,400,"*","*",0.319708109266816,"Promoter (<=1kb)",10,50344271,50624986,280716,2,"ENSG00000198964","ENST00000609445",0,"259230","SGMS1","sphingomyelin synthase 1"
"3",50227596,50227995,400,"*","*",0.299036854870106,"Promoter (<=1kb)",3,50227436,50227490,55,1,"ENSG00000275334","ENST00000611784",160,"102464817","MIR5787","microRNA 5787"
"11",17208007,17208406,400,"*","*",0.318445344996156,"Promoter (<=1kb)",11,17208153,17295424,87272,1,"ENSG00000070081","ENST00000528644",0,"4925","NUCB2","nucleobindin 2"
"5",149357813,149358212,400,"*","*",0.29616182574583,"Promoter (<=1kb)",5,149358037,149365971,7935,1,"ENSG00000145882","ENST00000510990",0,"78991","PCYOX1L","prenylcysteine oxidase 1 like"
"4",169009520,169009919,400,"*","*",0.331122678018411,"Promoter (<=1kb)",4,169001575,169010080,8506,2,"ENSG00000145439","ENST00000504561",161,"84869","CBR4","carbonyl reductase 4"
"12",122421825,122422224,400,"*","*",0.289382884201455,"Promoter (<=1kb)",12,122271434,122422569,151136,2,"ENSG00000130779","ENST00000358808",345,"6249","CLIP1","CAP-Gly domain containing linker protein 1"
"13",48233182,48233581,400,"*","*",0.345200649350751,"Promoter (<=1kb)",13,48233203,48261388,28186,1,"ENSG00000136156","ENST00000378549",0,"9445","ITM2B","integral membrane protein 2B"
"5",16465540,16465939,400,"*","*",0.278655706814294,"Promoter (<=1kb)",5,16451519,16465800,14282,2,"ENSG00000173545","ENST00000308683",0,"90441","ZNF622","zinc finger protein 622"
"4",56757496,56757895,400,"*","*",0.297559340902134,"Distal Intergenic",4,56760919,56761485,567,2,"ENSG00000227040","ENST00000514020",3590,"285453","LOC285453","TXNDC9 pseudogene"
"8",128305083,128305482,400,"*","*",0.347769797643832,"Distal Intergenic",8,128323131,128388636,65506,1,"ENSG00000286034","ENST00000652078",-17649,NA,NA,NA
"2",165953400,165953846,447,"*","*",0.345278695247011,"Promoter (<=1kb)",2,165857493,165953759,96267,2,"ENSG00000123607","ENST00000681502",0,"79809","TTC21B","tetratricopeptide repeat domain 21B"
"2",113603331,113603730,400,"*","*",0.337829598054635,"Promoter (2-3kb)",2,113599036,113601261,2226,2,"ENSG00000236397","ENST00000437401",-2070,NA,NA,NA
"1",70353837,70354236,400,"*","*",0.280930387309896,"Promoter (<=1kb)",1,70258999,70354722,95724,2,"ENSG00000118454","ENST00000370944",486,"81573","ANKRD13C","ankyrin repeat domain 13C"
"17",1455465,1455864,400,"*","*",0.277563447547543,"Promoter (<=1kb)",17,1422226,1456149,33924,2,"ENSG00000167193","ENST00000574295",285,"1398","CRK","CRK proto-oncogene, adaptor protein"
"7",111562084,111562483,400,"*","*",0.360528899966558,"Promoter (<=1kb)",7,110663416,111562487,899072,2,"ENSG00000184903","ENST00000452895",4,"83943","IMMP2L","inner mitochondrial membrane peptidase subunit 2"
"20",1388921,1389320,400,"*","*",0.252033200907061,"Intron (ENST00000618770/ENSG00000274322, intron 2 of 4)",20,1392900,1392961,62,2,"ENSG00000284436","ENST00000619434",3641,"102465524","MIR6869","microRNA 6869"
"14",52707214,52707613,400,"*","*",0.260411935327096,"Promoter (<=1kb)",14,52707219,52718339,11121,1,"ENSG00000100519","ENST00000555339",0,"5706","PSMC6","proteasome 26S subunit, ATPase 6"
"22",20495949,20496348,400,"*","*",0.343170573460043,"Promoter (<=1kb)",22,20495913,20555135,59223,1,"ENSG00000099917","ENST00000445987",36,"51586","MED15","mediator complex subunit 15"
"1",110873052,110873451,400,"*","*",0.286703369283143,"Promoter (<=1kb)",1,110873148,110899922,26775,1,"ENSG00000143119","ENST00000271324",0,"963","CD53","CD53 molecule"
"11",18105755,18106154,400,"*","*",0.327746342228609,"Promoter (<=1kb)",11,18080292,18106082,25791,2,"ENSG00000166788","ENST00000524803",0,"113174","SAAL1","serum amyloid A like 1"
"10",78033718,78034117,400,"*","*",0.32448295362516,"Promoter (<=1kb)",10,78033760,78040713,6954,1,"ENSG00000138326","ENST00000435275",0,"6229","RPS24","ribosomal protein S24"
"4",6986623,6987022,400,"*","*",0.307549366577796,"Promoter (<=1kb)",4,6985926,6987036,1111,2,"ENSG00000287104","ENST00000664676",14,NA,NA,NA
"16",71461854,71462409,556,"*","*",0.320273161563494,"Promoter (<=1kb)",16,71447597,71462214,14618,2,"ENSG00000167377","ENST00000393539",0,"7571","ZNF23","zinc finger protein 23"
"19",6372438,6372837,400,"*","*",0.290068869048526,"Promoter (<=1kb)",19,6372794,6375250,2457,1,"ENSG00000125652","ENST00000245812",0,"84266","ALKBH7","alkB homolog 7"
"13",97290862,97291261,400,"*","*",0.355681628533966,"Intron (ENST00000397601/ENSG00000139793, intron 2 of 6)",13,97278768,97295400,16633,2,"ENSG00000286334","ENST00000665007",4139,NA,NA,NA
"19",16829318,16829717,400,"*","*",0.345845908945455,"Promoter (<=1kb)",19,16829398,16880349,50952,1,"ENSG00000127511","ENST00000248054",0,"23309","SIN3B","SIN3 transcription regulator family member B"
"3",69093927,69094326,400,"*","*",0.237365420753028,"Intron (ENST00000273258/ENSG00000144746, intron 1 of 2)",3,69085042,69101894,16853,1,"ENSG00000144746","ENST00000485444",8885,"10550","ARL6IP5","ADP ribosylation factor like GTPase 6 interacting protein 5"
"12",119876871,119877270,400,"*","*",0.318797993430661,"Promoter (<=1kb)",12,119685791,119877288,191498,2,"ENSG00000122966","ENST00000261833",18,"11113","CIT","citron rho-interacting serine/threonine kinase"
"9",89522380,89522779,400,"*","*",0.250142615004031,"Distal Intergenic",9,89361609,89498130,136522,2,"ENSG00000187764","ENST00000455551",-24250,"10507","SEMA4D","semaphorin 4D"
"17",16214875,16215285,411,"*","*",0.25545183497773,"Promoter (<=1kb)",17,16198171,16215401,17231,2,"ENSG00000141027","ENST00000466825",116,"9611","NCOR1","nuclear receptor corepressor 1"
"5",177351200,177351599,400,"*","*",0.274796219738611,"Promoter (<=1kb)",5,177337138,177351522,14385,2,"ENSG00000169223","ENST00000513877",0,"10960","LMAN2","lectin, mannose binding 2"
"9",132161072,132161471,400,"*","*",0.360839018863181,"Promoter (<=1kb)",9,132162058,132244526,82469,1,"ENSG00000196358","ENST00000393229",-587,"84628","NTNG2","netrin G2"
"20",49668726,49669125,400,"*","*",0.364443916097346,"Intron (ENST00000371711/ENSG00000158470, intron 1 of 8)",20,49632945,49713878,80934,2,"ENSG00000158470","ENST00000371711",44753,"9334","B4GALT5","beta-1,4-galactosyltransferase 5"
"6",149128574,149128973,400,"*","*",0.243049590906467,"Distal Intergenic",6,149140235,149161931,21697,1,"ENSG00000289359","ENST00000687816",-11262,NA,NA,NA
"16",69186601,69187000,400,"*","*",0.302932494028469,"Promoter (<=1kb)",16,69187147,69300981,113835,1,"ENSG00000168807","ENST00000467311",-147,"6645","SNTB2","syntrophin beta 2"
"12",89524602,89525001,400,"*","*",0.247811663646824,"Promoter (<=1kb)",12,89519412,89524796,5385,2,"ENSG00000257594","ENST00000529983",0,"8693","GALNT4","polypeptide N-acetylgalactosaminyltransferase 4"
"12",47883096,47883495,400,"*","*",0.230313582811821,"Promoter (<=1kb)",12,47857648,47882935,25288,2,"ENSG00000111424","ENST00000550314",-161,"7421","VDR","vitamin D receptor"
"1",116570703,116571143,441,"*","*",0.273949097836476,"Promoter (<=1kb)",1,116514534,116571026,56493,2,"ENSG00000116815","ENST00000369489",0,"965","CD58","CD58 molecule"
"3",56557160,56557559,400,"*","*",0.273808328671753,"Promoter (<=1kb)",3,56557161,56617301,60141,1,"ENSG00000180376","ENST00000422222",0,"285331","CCDC66","coiled-coil domain containing 66"
"5",87412281,87412680,400,"*","*",0.283666023925247,"Promoter (<=1kb)",5,87412342,87499340,86999,1,"ENSG00000285190","ENST00000644559",0,NA,NA,NA
"2",179049692,179050091,400,"*","*",0.306999029550602,"Promoter (<=1kb)",2,178872133,179050086,177954,2,"ENSG00000163492","ENST00000446116",0,"285025","CCDC141","coiled-coil domain containing 141"
"9",131667257,131667656,400,"*","*",0.250373154844529,"Intron (ENST00000372189/ENSG00000107263, intron 1 of 23)",9,131626160,131643391,17232,2,"ENSG00000107263","ENST00000481260",-23866,"2889","RAPGEF1","Rap guanine nucleotide exchange factor 1"
"10",110366306,110366705,400,"*","*",0.292410661951707,"Distal Intergenic",10,110297570,110304938,7369,2,"ENSG00000119953","ENST00000674928",-61368,"10285","SMNDC1","survival motor neuron domain containing 1"
"9",19999627,20000026,400,"*","*",0.274992628007409,"Distal Intergenic",9,19967239,19967994,756,2,"ENSG00000277711","ENST00000611241",-31633,"100418908","GLRX3P1","glutaredoxin 3 pseudogene 1"
"10",80497659,80498058,400,"*","*",0.243824875858501,"Intron (ENST00000429989/ENSG00000108219, intron 2 of 8)",10,80489212,80519628,30417,1,"ENSG00000108219","ENST00000616406",8447,"81619","TSPAN14","tetraspanin 14"
"17",18258294,18258693,400,"*","*",0.243724964436875,"Promoter (<=1kb)",17,18245059,18258556,13498,2,"ENSG00000177731","ENST00000579294",0,"2314","FLII","FLII actin remodeling protein"
"1",167220175,167220574,400,"*","*",0.338460313417605,"Promoter (<=1kb)",1,167219831,167220512,682,2,"ENSG00000272205","ENST00000606967",0,NA,NA,NA
"6",24910096,24910495,400,"*","*",0.280147931710484,"Promoter (<=1kb)",6,24839428,24910703,71276,2,"ENSG00000111913","ENST00000643623",208,"9750","RIPOR2","RHO family interacting cell polarization regulator 2"
"1",224356912,224357311,400,"*","*",0.254733364384339,"Promoter (<=1kb)",1,224356921,224371297,14377,1,"ENSG00000143771","ENST00000477413",0,"29097","CNIH4","cornichon family AMPA receptor auxiliary protein 4"
"17",27332576,27332975,400,"*","*",0.342104373817803,"Promoter (<=1kb)",17,27333241,27348487,15247,1,"ENSG00000266313","ENST00000666005",-266,NA,NA,NA
"1",234927090,234927489,400,"*","*",0.256622987104335,"Intron (ENST00000651370/ENSG00000286263, intron 1 of 1)",1,234811052,234932653,121602,2,"ENSG00000286263","ENST00000651370",5164,NA,NA,NA
"17",40427118,40427517,400,"*","*",0.331511218986247,"Distal Intergenic",17,40388525,40417896,29372,2,"ENSG00000131747","ENST00000423485",-9222,"7153","TOP2A","DNA topoisomerase II alpha"
"3",44975431,44975830,400,"*","*",0.272608857882922,"Promoter (<=1kb)",3,44975468,45005375,29908,1,"ENSG00000075914","ENST00000482004",0,"23016","EXOSC7","exosome component 7"
"2",74844545,74844944,400,"*","*",0.261740353340794,"Intron (ENST00000290573/ENSG00000159399, intron 1 of 17)",2,74835170,74893359,58190,1,"ENSG00000159399","ENST00000409174",9375,"3099","HK2","hexokinase 2"
"1",54886228,54886627,400,"*","*",0.325140781619923,"Promoter (<=1kb)",1,54871592,54886490,14899,2,"ENSG00000116133","ENST00000650362",0,"1718","DHCR24","24-dehydrocholesterol reductase"
"10",119595928,119596327,400,"*","*",0.277644489545046,"Promoter (<=1kb)",10,119571802,119596495,24694,2,"ENSG00000151923","ENST00000369093",168,"7073","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1"
"16",71289046,71289445,400,"*","*",0.321309297787401,"Promoter (<=1kb)",16,71281392,71289402,8011,2,"ENSG00000180917","ENST00000434935",0,"55783","CMTR2","cap methyltransferase 2"
"7",143263386,143263785,400,"*","*",0.249449519482623,"Promoter (<=1kb)",7,143263429,143268995,5567,1,"ENSG00000197448","ENST00000409500",0,"373156","GSTK1","glutathione S-transferase kappa 1"
"6",118710152,118710551,400,"*","*",0.303684987212102,"Promoter (<=1kb)",6,118481803,118710075,228273,2,"ENSG00000111860","ENST00000434604",-77,"387119","CEP85L","centrosomal protein 85 like"
"9",135130660,135131059,400,"*","*",0.345256502521855,"Distal Intergenic",9,135105640,135120911,15272,1,"ENSG00000130558","ENST00000483042",25020,"10439","OLFM1","olfactomedin 1"
"20",35664067,35664466,400,"*","*",0.241044978799539,"Promoter (<=1kb)",20,35632626,35664558,31933,2,"ENSG00000214078","ENST00000435747",92,"8904","CPNE1","copine 1"
"1",8523710,8524109,400,"*","*",0.317595953598797,"Promoter (1-2kb)",1,8352406,8525939,173534,2,"ENSG00000142599","ENST00000377464",1830,"473","RERE","arginine-glutamic acid dipeptide repeats"
"1",39738813,39739212,400,"*","*",0.297413815040571,"Promoter (<=1kb)",1,39738879,39742481,3603,1,"ENSG00000084072","ENST00000485507",0,"10450","PPIE","peptidylprolyl isomerase E"
"2",46979542,46979941,400,"*","*",0.239158840881489,"Promoter (<=1kb)",2,46978740,47075557,96818,1,"ENSG00000068724","ENST00000491786",802,"57217","TTC7A","tetratricopeptide repeat domain 7A"
"14",61347826,61348225,400,"*","*",0.253665813573595,"Promoter (<=1kb)",14,61347891,61450885,102995,1,"ENSG00000027075","ENST00000553265",0,"5583","PRKCH","protein kinase C eta"
"4",140095876,140096275,400,"*","*",0.265470346386301,"Intron (ENST00000509479/ENSG00000196782, intron 1 of 4)",4,140128015,140134565,6551,1,"ENSG00000250698","ENST00000509184",-31740,NA,NA,NA
"15",76904981,76905380,400,"*","*",0.308288366636901,"Promoter (<=1kb)",15,76347904,76905340,557437,2,"ENSG00000140386","ENST00000563290",0,"49855","SCAPER","S-phase cyclin A associated protein in the ER"
"22",23895360,23895759,400,"*","*",0.253532190953134,"Promoter (<=1kb)",22,23894698,23895227,530,1,"ENSG00000240972","ENST00000498385",662,"4282","MIF","macrophage migration inhibitory factor"
"13",77026234,77026633,400,"*","*",0.323618122274853,"Promoter (<=1kb)",13,77026767,77077951,51185,1,"ENSG00000236051","ENST00000636737",-134,"100874212","MYCBP2-AS1","MYCBP2 antisense RNA 1"
"1",36397253,36397652,400,"*","*",0.259022399410311,"Promoter (<=1kb)",1,36394014,36397878,3865,2,"ENSG00000181817","ENST00000489912",226,"84967","LSM10","LSM10, U7 small nuclear RNA associated"
"7",64794341,64794740,400,"*","*",0.310899191855563,"Promoter (<=1kb)",7,64794388,64833681,39294,1,"ENSG00000197008","ENST00000359735",0,"7697","ZNF138","zinc finger protein 138"
"16",66746763,66747162,400,"*","*",0.281657952001793,"Intron (ENST00000258198/ENSG00000135720, intron 3 of 12)",16,66732009,66751594,19586,2,"ENSG00000135720","ENST00000440564",4432,"1783","DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2"
"1",235160906,235161305,400,"*","*",0.27830478687063,"Promoter (<=1kb)",1,235131183,235161250,30068,2,"ENSG00000188739","ENST00000408888",0,"23029","RBM34","RNA binding motif protein 34"
"19",29715307,29715706,400,"*","*",0.290137129397214,"Promoter (<=1kb)",19,29702341,29715457,13117,2,"ENSG00000131943","ENST00000392275",0,"83636","C19orf12","chromosome 19 open reading frame 12"
"6",11825208,11825607,400,"*","*",0.356972424244693,"Distal Intergenic",6,11810602,11811248,647,1,"ENSG00000234427","ENST00000412132",14606,NA,NA,NA
"17",39819361,39819760,400,"*","*",0.335238094622864,"Intron (ENST00000346872/ENSG00000161405, intron 3 of 7)",17,39835037,39836080,1044,2,"ENSG00000264663","ENST00000577607",16320,NA,NA,NA
"7",148884708,148885107,400,"*","*",0.321542855888467,"Promoter (<=1kb)",7,148818037,148884321,66285,2,"ENSG00000106462","ENST00000483012",-387,"2146","EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit"
"12",104303675,104304074,400,"*","*",0.307898172096241,"Promoter (<=1kb)",12,104303739,104305205,1467,1,"ENSG00000255150","ENST00000527879",0,"493861","EID3","EP300 interacting inhibitor of differentiation 3"
"2",112750103,112750502,400,"*","*",0.265266443243862,"Intron (ENST00000302450/ENSG00000169607, intron 5 of 8)",2,112742431,112756074,13644,2,"ENSG00000169607","ENST00000474331",5572,"150468","CKAP2L","cytoskeleton associated protein 2 like"
"3",53130113,53130512,400,"*","*",0.258531528973707,"Promoter (<=1kb)",3,53088483,53130435,41953,2,"ENSG00000163933","ENST00000296292",0,"91869","RFT1","RFT1 homolog"
"10",59888171,59888570,400,"*","*",0.269238702000154,"Intron (ENST00000263102/ENSG00000108091, intron 1 of 8)",10,59788747,59906556,117810,2,"ENSG00000108091","ENST00000263102",17986,"8030","CCDC6","coiled-coil domain containing 6"
"5",173035704,173036110,407,"*","*",0.283323239028738,"Downstream (<=300bp)",5,173020728,173020928,201,1,"ENSG00000212402","ENST00000391100",14976,"677841","SNORA74B","small nucleolar RNA, H/ACA box 74B"
"19",33280434,33280833,400,"*","*",0.323022031132998,"Distal Intergenic",19,33283978,33285739,1762,2,"ENSG00000270212","ENST00000604605",4906,NA,NA,NA
"6",26285175,26285574,400,"*","*",0.306601003760345,"Promoter (<=1kb)",6,26281055,26285534,4480,2,"ENSG00000158406","ENST00000634560",0,"8365","H4C8","H4 clustered histone 8"
"17",31936959,31937358,400,"*","*",0.283110026842365,"Promoter (<=1kb)",17,31937007,32001038,64032,1,"ENSG00000178691","ENST00000322652",0,"23512","SUZ12","SUZ12 polycomb repressive complex 2 subunit"
"5",160399707,160400106,400,"*","*",0.350370897294252,"Promoter (<=1kb)",5,160393148,160400054,6907,2,"ENSG00000221886","ENST00000408953",0,"63920","ZBED8","zinc finger BED-type containing 8"
"17",58517467,58517866,400,"*","*",0.280346913698105,"Promoter (<=1kb)",17,58489529,58517851,28323,2,"ENSG00000108389","ENST00000579925",0,"9110","MTMR4","myotubularin related protein 4"
"12",121811355,121811754,400,"*","*",0.244152102356635,"Intron (ENST00000604567/ENSG00000139718, intron 6 of 16)",12,121804738,121830239,25502,1,"ENSG00000139718","ENST00000619791",6617,"23067","SETD1B","SET domain containing 1B, histone lysine methyltransferase"
"11",10809153,10809552,400,"*","*",0.302462345028717,"Promoter (<=1kb)",11,10809199,10809828,630,1,"ENSG00000246308","ENST00000685381",0,"101928053","LOC101928053","uncharacterized LOC101928053"
"6",143843279,143843678,400,"*","*",0.337882532027164,"Promoter (<=1kb)",6,143843338,143863812,20475,1,"ENSG00000135521","ENST00000367576",0,"84946","LTV1","LTV1 ribosome biogenesis factor"
"8",11783276,11783675,400,"*","*",0.302425555153238,"Promoter (<=1kb)",8,11782612,11786656,4045,1,"ENSG00000154328","ENST00000524741",664,"252969","NEIL2","nei like DNA glycosylase 2"
"12",64452105,64452504,400,"*","*",0.278887662487082,"Promoter (<=1kb)",12,64452112,64502100,49989,1,"ENSG00000183735","ENST00000652657",0,"29110","TBK1","TANK binding kinase 1"
"6",37222295,37222702,408,"*","*",0.314782369118886,"Intron (ENST00000651039/ENSG00000172738, intron 1 of 2)",6,37212571,37218696,6126,2,"ENSG00000172738","ENST00000651722",-3599,"221468","TMEM217","transmembrane protein 217"
"13",99606531,99606930,400,"*","*",0.339230743671052,"Promoter (<=1kb)",13,99606669,99897134,290466,1,"ENSG00000125246","ENST00000376355",0,"171425","CLYBL","citramalyl-CoA lyase"
"2",95121598,95121997,400,"*","*",0.260875049186907,"Promoter (<=1kb)",2,95085369,95121808,36440,2,"ENSG00000144029","ENST00000272418",0,"64969","MRPS5","mitochondrial ribosomal protein S5"
"10",8332090,8332489,400,"*","*",0.316347163837346,"Distal Intergenic",10,8298897,8301667,2771,1,"ENSG00000226861","ENST00000413941",33193,NA,NA,NA
"1",113811543,113811942,400,"*","*",0.271570044081861,"Promoter (<=1kb)",1,113765848,113812289,46442,2,"ENSG00000081019","ENST00000615321",347,"54665","RSBN1","round spermatid basic protein 1"
"12",104493856,104494255,400,"*","*",0.249331827766969,"Intron (ENST00000303694/ENSG00000171310, intron 1 of 2)",12,104514029,104514439,411,1,"ENSG00000258111","ENST00000548397",-19774,NA,NA,NA
"7",35722582,35722981,400,"*","*",0.342516687605914,"Exon (ENST00000449644/ENSG00000227544, exon 3 of 5)",7,35716750,35717883,1134,1,"ENSG00000227544","ENST00000654146",5832,"100506725","LINC03013","long intergenic non-protein coding RNA 3013"
"17",77374530,77374929,400,"*","*",0.238748399067278,"Promoter (<=1kb)",17,77374177,77402449,28273,1,"ENSG00000184640","ENST00000590586",353,"10801","SEPTIN9","septin 9"
"1",218284871,218285270,400,"*","*",0.336759789605986,"Promoter (<=1kb)",1,218285293,218337983,52691,1,"ENSG00000067533","ENST00000366932",-23,"51018","RRP15","ribosomal RNA processing 15 homolog"
"12",93677536,93677935,400,"*","*",0.259343626739044,"Promoter (<=1kb)",12,93677717,93850756,173040,1,"ENSG00000169372","ENST00000542893",0,"8738","CRADD","CASP2 and RIPK1 domain containing adaptor with death domain"
"4",147732714,147733113,400,"*","*",0.31598238613137,"Promoter (<=1kb)",4,147732088,148072776,340689,1,"ENSG00000071205","ENST00000336498",626,"79658","ARHGAP10","Rho GTPase activating protein 10"
"3",143848105,143848504,400,"*","*",0.318047474065592,"Promoter (<=1kb)",3,143265222,143848468,583247,2,"ENSG00000181804","ENST00000316549",0,"285195","SLC9A9","solute carrier family 9 member A9"
"20",1300760,1301159,400,"*","*",0.296249098736207,"Intron (ENST00000649598/ENSG00000101298, intron 5 of 5)",20,1295774,1309325,13552,1,"ENSG00000101298","ENST00000614659",4986,"9751","SNPH","syntaphilin"
"15",59657200,59657599,400,"*","*",0.313116787806548,"Promoter (<=1kb)",15,59638062,59657515,19454,2,"ENSG00000140307","ENST00000396060",0,"2958","GTF2A2","general transcription factor IIA subunit 2"
"17",62065573,62065972,400,"*","*",0.318458980717472,"Promoter (<=1kb)",17,62065498,62065955,458,2,"ENSG00000289293","ENST00000688399",0,NA,NA,NA
"13",43879273,43879672,400,"*","*",0.338890242770001,"Promoter (<=1kb)",13,43879284,43893931,14648,1,"ENSG00000179630","ENST00000441843",0,"144811","LACC1","laccase domain containing 1"
"3",32570138,32570537,400,"*","*",0.292294311236811,"Promoter (<=1kb)",3,32541052,32570253,29202,2,"ENSG00000144635","ENST00000413350",0,"51143","DYNC1LI1","dynein cytoplasmic 1 light intermediate chain 1"
"9",89310399,89310798,400,"*","*",0.288767377069033,"Promoter (<=1kb)",9,89311195,89316703,5509,1,"ENSG00000123975","ENST00000314355",-397,"1164","CKS2","CDC28 protein kinase regulatory subunit 2"
"12",49707064,49707463,400,"*","*",0.2829844296693,"Promoter (<=1kb)",12,49636499,49707405,70907,2,"ENSG00000161791","ENST00000335154",0,"91010","FMNL3","formin like 3"
